#OTU ID	description	SRR23216666	SRR23216663	SRR23216665	SRR23216664	SRR23216662	SRR23216667	ERR1474249	ERR1474250	ERR1474244	ERR1474248	ERR1474235	ERR1474237	ERR1474238	ERR1474246	ERR1474251	ERR1474247	ERR1474236	ERR1474240	ERR1474239
PWY-7106	erythromycin D biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.942729842555105	0.0005929415062371	0.0	0.0	0.0	0.0	12.017671169263387	0.0	2.1145651022680605	6.944093404526749	0.0	1.3403864688523642e-08
PWY-7110	superpathway of megalomicin A biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.208155295625771	0.0005555322233081	0.0	0.0	0.0	0.0	16.083094000019592	0.0	2.8264147604848637	9.789786255233077	0.0	3.19998694694685e-08
PWY-7111	pyruvate fermentation to isobutanol (engineered)	32069.76878317974	10027.81757261682	15876.4357870944	23939.432503357028	19024.63724392248	24267.75421247458	5029.092461053177	8629.63513333317	12017.876096430782	25803.51931060457	25422.30779063259	8915.867116450147	13892.39943248032	20570.410815244155	14934.209677122022	58537.49258583837	29965.620501715865	13926.121862261862	7915.750123825345
PWY-7159	chlorophyllide a biosynthesis III (aerobic, light independent)	533.2175120123528	101.87678372261637	451.4394689210623	71.59264966473751	325.0981723003571	102.99570365861489	36.3080836032802	575.1055485209555	513.066314043319	13.4878433675004	0.4215615405702928	406.64948910669534	13.817841194440236	1860.888253783452	18.09927364193421	2427.941122973933	1183.626095429506	5.705695147135255	143.5205782096157
PWY-7184	pyrimidine deoxyribonucleotides de novo biosynthesis I	20576.92577465161	8176.65770967222	11674.631407993857	15635.556264522467	14216.464106530268	17961.797388578576	1773.668216043123	4286.928020292027	7654.9577606881085	14686.839630344204	13054.887496129011	5144.731126897302	8139.942699843261	11080.617276754629	10255.24171902298	28752.249206778462	20138.36974276141	8729.851415842812	4317.633780732925
PWY-7185	UTP and CTP dephosphorylation I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.51833633365236	172.27601815951215	0.0	0.0	1.4023820092236954e-06	0.0	49.29241788262171	4.773418622828515	57.335413309688725	118.63302973546956	0.0	4.490876441806635
PWY-7187	pyrimidine deoxyribonucleotides de novo biosynthesis II	17231.897568866385	7467.446010426274	10571.163811601557	14214.322936446388	12315.029286358127	16761.980957091604	1920.1581228282917	3258.9057672755403	5288.116841266646	15313.437065332946	13621.038715291748	4321.228767005656	9059.482452937162	5506.355059965214	9428.618780886589	7725.632684008405	14759.52106004376	9357.959733178071	3794.116180733298
PWY-7196	superpathway of pyrimidine ribonucleosides salvage	17746.167606079598	9720.1804371899	10808.315291365134	16382.489336942215	13976.033546869625	16773.572485704528	2638.1614739892875	3806.320692263549	8777.34268077665	19314.3972633462	17344.819925318276	5570.464550248967	9287.650593439092	8112.465259144295	10510.120986232963	12967.401505641095	18685.41041822708	9608.8557863282	4572.694962260149
PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	18514.404181890728	7981.118703671306	10165.956431186703	12976.88213757494	12596.312743077173	15279.338825038532	1748.5241997693415	3693.03903789747	7955.240210403182	13902.552040185989	12718.688189577178	4789.095626980699	7240.366697070542	9670.358232275928	8727.126092746686	25411.51315131936	18675.352420158044	7765.783518618004	3835.144923393324
PWY-7198	pyrimidine deoxyribonucleotides de novo biosynthesis IV	259.1545332253193	621.3073128618419	3245.817631503502	338.156296547192	259.9060682657705	267.97827624352215	66.77249966151653	166.6292399026504	120.72642288940554	3214.02295632816	1696.667601701432	155.20936678326422	2639.2446646933586	112.27339799776608	557.0098419124058	36.69849267931376	794.5576052344152	2235.659015521577	201.8016599077974
PWY-7199	pyrimidine deoxyribonucleosides salvage	13149.762763905235	9252.638738519425	8909.997268632316	14755.415101881614	12407.748629151398	14299.037759693276	2359.9776924896146	2895.438064428848	7524.497730504579	17063.005666194225	13671.551255023878	4086.207294054908	9941.716832227296	8289.843896031742	7581.62415905906	24036.5228165768	16064.247967683188	8673.051215845242	3536.914016757289
PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	14742.393157981158	7773.18952322617	9387.058794032751	13389.63161014622	12079.517406289566	14269.91793520023	1774.4174253403492	3271.5909451884822	7736.105181993853	14123.923947863146	12003.15075394678	4352.631708757541	8046.454421270912	8762.463516905562	8265.086369646595	24653.24600427388	16748.848007829794	7967.512094201822	3574.8865375277774
PWY-7208	superpathway of pyrimidine nucleobases salvage	27061.87243654685	13049.078845234411	15045.479848721918	23403.455197338568	19206.54613989508	22900.32284703957	3618.602543475852	5157.074772961357	10556.470265085378	23569.725731415583	21632.043516715807	7168.69862933374	11505.376789504158	13003.52065297034	13570.264009770175	29921.08038330239	25172.12573694388	11610.105659729614	5668.855896346904
PWY-7209	superpathway of pyrimidine ribonucleosides degradation	3.1100412510173028	0.0	0.0	0.0	0.0	2.1386401775824107	0.0	0.0	12.47561771093393	0.0	0.0	0.199425150744508	121.6763323291626	21.14579698471264	0.0	0.0306213705019317	93.69571775841992	241.15237127632903	22.37071734925107
PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	368.1336953638376	854.8630561798288	4127.971622065596	478.008765761382	368.1151387524473	380.2520514442612	93.47637687748995	234.54133800215877	813.9322185546596	4136.313678285183	2281.0756935283453	218.82330815878424	3293.259077207214	159.829090457548	776.902677803951	534.3235264036736	1116.9080707692551	2872.387190574391	282.27685761112184
PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	22467.77736355017	9262.982082777864	12306.37551478593	16836.768952492523	15551.16073875527	18459.88387756625	1732.742262389106	4440.517169287289	8389.578152561025	13907.08073014885	11403.168677417423	5457.282191539054	5602.749930160593	11476.410090989151	9793.416212492186	29901.622035626977	21221.09595011928	5349.941688851274	4466.846495834468
PWY-7219	adenosine ribonucleotides de novo biosynthesis	26896.39504045539	12849.122309220424	15076.299233299167	22563.341076358123	19483.651636986186	23119.395511166986	3742.415187945356	5610.788764106028	10190.589008144809	25982.74535967082	22320.181646411867	7038.572171343502	13289.576138925877	13355.751984069808	13489.240371261696	32822.0436787668	24411.37135214149	13539.059059230984	6034.208712335775
PWY-722	nicotinate degradation I	6682.204976362841	352.50182197969343	87.47965581464821	284.7999068760293	294.5641438565328	1484.8054134567508	35.68943128500408	118.39805549657422	174.84310870497026	3.020060648147744	98.1275015095034	285.22192340414625	23.78111429929489	512.8588913568725	335.2433226471781	420.7374500293714	2739.9075009955195	26.568647602741148	131.80266138077704
PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	23426.34078900017	9514.1248367243	11469.083219352957	17035.83709114458	15123.560860365598	18488.59760221526	4112.64004013573	4799.777068037022	9622.174129310008	28404.34906639678	26512.418819189865	5690.768532305419	17628.691946978128	12882.102081388726	12147.344952452688	31558.229830835488	23378.05120811943	15466.559410844824	4492.79055532808
PWY-7221	guanosine ribonucleotides de novo biosynthesis	24402.536781860472	11901.363600805686	13931.814911225862	21103.662013406967	18685.335521797693	23148.68706895257	3877.186780321924	4748.016233988716	8956.200117251235	20800.449066957164	21843.27211683407	6671.285326729892	11381.227921774813	13007.807451193365	13013.346958096532	30602.82946059365	23629.20421597576	11427.461321247483	5858.276530706638
PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	23426.34078900017	9514.1248367243	11469.083219352957	17035.83709114458	15123.560860365598	18488.59760221526	4112.64004013573	4799.777068037022	9622.174129310008	28404.34906639678	26512.418819189865	5690.768532305419	17628.691946978128	12882.102081388726	12147.344952452688	31558.229830835488	23378.05120811943	15466.559410844824	4492.79055532808
PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	24527.824284138693	10800.966007835228	12872.36070812303	18477.602257679704	17083.53152361588	20809.694996546263	2581.6769250068382	4859.098457495001	9371.776987105395	18073.431729585503	17662.26163724698	6213.571325504086	9090.273475121552	13600.43220415764	11708.653699781791	32086.28723260732	24090.112856569674	9522.978982096363	5180.063660404288
PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	26405.420756340805	12106.35385417932	14206.40657039344	21473.193040068458	18415.93564706277	22079.906175753204	3898.113044065488	5510.074579100615	10328.198780942212	26835.083640240795	23577.564274473785	6838.101889205779	14752.728667107269	13803.033521976293	13611.68608769786	33521.97211904863	25116.15480786137	14544.060108505028	5711.480135842818
PWY-7234	inosine-5'-phosphate biosynthesis III	20779.936972740372	7985.778933152315	10431.564236633936	13923.423200132527	13707.119651100353	16580.52945147756	1452.0472905137535	4079.5601341702895	8048.033964236453	9975.55140784484	4829.678232808117	5365.891601900967	6216.444691852016	10362.703203873923	9192.617714287955	25944.6393822228	18863.357023525485	7223.081569734781	4147.6262401042895
PWY-7237	myo-, chiro- and scillo-inositol degradation	2198.3146489988094	2074.7333460072714	4047.140358997088	12640.65648523483	4438.435279008128	5374.240171970598	1204.6043942698998	2298.699856293844	2407.797718880259	5562.073824257701	3599.6858918761845	1178.9569421106355	1060.3727546700793	4086.280374203349	1729.0386290708357	11875.417542038344	7519.950825487436	999.078518135272	1205.2947276267805
PWY-7242	D-fructuronate degradation	8327.943796998894	5012.467189193864	5474.408951557062	7535.671642743285	7475.70066774741	9414.411298858116	2869.549803144585	2642.2683320567403	4353.115055882005	14058.17249394496	16033.10331764339	3908.816863005103	9079.499047495194	6048.602422305605	6336.702377751723	21975.26301776848	11357.69839464326	8881.250001411665	3137.5824405680096
PWY-7254	TCA cycle VII (acetate-producers)	19236.732925551525	4778.423148538775	9444.05104092871	4267.558933199753	11338.281818175554	16721.73713908002	997.624519665325	3756.591986082371	6072.569576428834	6504.325383973174	2868.568075858123	4455.809755547226	2105.0037615086158	10953.696587498383	6507.036970662461	17576.851145896562	13123.127616408008	2359.88436976685	3600.2492199864228
PWY-7255	ergothioneine biosynthesis I (bacteria)	543.4467573655662	128.4065803543038	138.88348672146833	335.30809681864406	377.3509351150552	2148.06734108675	36.37100039693056	337.28214103231227	99.6674074037872	0.3582153978228314	0.0	78.93696544955485	6.712675834310353	911.4259008831228	27.685763869870904	335.065012809298	1461.486546813486	0.1192985563428185	208.65776951299128
PWY-7274	D-cycloserine biosynthesis	38.32067947074843	7.868975072224134	37.116529251053485	1.507884284871261	19.30634197998788	33.539283995752	0.0008592339185527	0.1740737309730105	1.968632043547779	0.0	0.0	0.008974942046538	0.0	44.02306098800456	2.1881999999995334e-12	2.431860704840696	124.09102630125838	0.0	0.0046394598207371
PWY-7286	7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	17.649598460055557	0.0	0.1657414887699224	0.0	0.1784658511871943	5.039669324302901	0.0	0.0095615346844428	0.0058258819878716	0.0055712646820862	0.0	0.0	0.3127424619236538	925.8274610161632	0.2415947919660454	11.87567838681992	18.27006910707721	0.0538980897823501	0.0176207554951609
PWY-7287	novobiocin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0179739832689662	2.3610979536971008e-05	0.0	0.0	0.0	0.0	0.1429101888358043	0.0	0.0	0.0384184143817905	0.0	0.0
PWY-7295	L-arabinose degradation IV	423.3119381488944	453.4718984311019	412.355117048972	416.4739564046941	417.0640047377161	145.31334084911865	16.961399277494216	567.446407199133	17.056735524068735	1.523692811803591	0.6956541674410518	76.74495799937888	18.60723482774906	598.3903714438422	57.105898917821776	297.749121615823	1050.8932637733442	12.763847587262395	41.75201553825616
PWY-7315	dTDP-N-acetylthomosamine biosynthesis	3371.501022809718	486.1511693930625	1823.4394508243745	7400.041748108382	1059.8435251517783	329.1055951704287	783.4294323934873	1261.0341711479782	455.22412065059865	12052.138280518971	8996.321855004575	2033.4133531534449	3184.557420445108	1175.9311151422892	2946.644760905223	551.3042554722754	4992.533806456121	2512.570971811381	1133.4508365424133
PWY-7316	dTDP-N-acetylviosamine biosynthesis	0.0023810361469607	5.7138597053730775	17.150479387441717	6.011012587310292	102.89664101800332	0.0010221824898995	0.0	9.52794044641672	0.031915643007024	0.0	0.0	0.8135019955878492	0.0	29.82386512039364	0.0727154724336786	3.6101029326906615	17.58604477874235	0.0	0.2168327819082882
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	14077.019505362608	10089.95000581682	7958.340842298471	15049.766248207014	12509.20057501451	12218.90136223982	2488.879933568699	3273.263901051197	4070.63753774985	13621.591344714809	16922.25782385562	3812.909675122571	3915.552274554653	7293.691087244699	7195.040951113456	23981.05341198197	19427.34096804177	4212.948570779613	3294.7888537481545
PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	7751.850388814141	5816.962140354995	5467.5585374377415	10023.944960010987	7772.868599333691	5385.823204235488	1515.882022408537	2721.0182963412026	3449.74688933756	11309.559323508194	13786.369936843945	2807.3195343577204	5640.409601999663	4653.422786695917	6347.670606861518	19814.1610039578	12354.851815656688	7937.429847892683	2453.881344697604
PWY-7332	superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	5322.899010121063	5378.220015468562	6597.144156502306	9155.67399112794	8317.640697099718	2088.0264490234936	176.26736790295442	1129.3462759248696	2129.204623304061	12095.954148368775	5971.462473238911	740.6272181851348	6162.699715026476	1972.590313095305	3934.5566370257975	3099.239174609624	5211.686242171581	5390.358026651815	1299.4129865714888
PWY-7347	sucrose biosynthesis III	264.848644340939	36.91541660367466	122.005562100047	21.65743175388743	110.7286392809762	172.72903141597996	26.09959674423837	560.4508117640498	519.8071814652726	62.47469231374901	9.177589279838726	248.84385723686344	24.952397424778823	164.32905882954307	350.6553903214003	5227.9882223128025	231.2075167314628	9.21620652601198	123.91970939747388
PWY-7352	daunorubicin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.609089817372074e-08	2.136053112698873e-05	0.0	0.0	0.0	0.0	0.0040174240575797	0.0	0.0	0.0355609479557008	0.0	0.0
PWY-7354	aclacinomycin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007246482292927	0.0001008145720993	0.0	0.0	0.0	0.0	0.0147348623447683	0.0410062656420998	0.0	0.5550221372374675	0.0	4.098920780554441e-07
PWY-7371	1,4-dihydroxy-6-naphthoate biosynthesis II	107.21075431653884	78.5706160393842	258.86259926604697	20.217640551095705	217.8017288087146	193.2552092371111	67.8471272711333	185.3161117720856	264.55660644946465	101.82197015422376	324.525844115695	197.52843116437975	8.598716447005664	417.1292007956617	22.89597848098547	2559.976575904996	1837.014701839199	3.724103859437568	152.97633393690137
PWY-7373	superpathway of demethylmenaquinol-6 biosynthesis II	3.3521067230814894	12.674241477986904	5.970220874464276	14.641883647639704	9.5897048361159	1.1640081346535938	7.387291797120387	27.46088045908169	36.36703179857819	20.900006750516823	318.5445562242586	21.51790974019656	3.7689953941166063	84.61283809884534	20.52066592225009	18.54301204779133	265.792829079451	1.5903092776949517	22.94111387557941
PWY-7374	1,4-dihydroxy-6-naphthoate biosynthesis I	108.44718917416346	81.62872061076493	256.1614950618016	24.777385699549377	220.15550655475263	203.79356473912668	54.78031223665232	172.78835543242806	223.22723724405705	40.94326885094266	19.14356052341584	195.0743537189207	7.165790784603868	380.69920113542366	22.992961017201416	2410.703863296186	1736.913390307659	3.048197708047541	134.9355595324137
PWY-7376	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)	4027.464363166741	1945.3741713531465	2390.3986193969786	2320.182295912221	2978.0596755036804	6721.272019908798	168.4088628460311	1699.7813143646183	2577.076169628424	12.881873057326048	2212.7936875739965	651.3870949195854	86.98610707463736	3147.839125614099	3660.5655809488953	15864.698364232629	5044.95230162021	53.86551287697738	1080.8057199908487
PWY-7377	cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)	1906.3159395493144	2324.1029207764955	2890.5867590643056	4023.491955429965	3298.469133161486	5225.753403833194	571.4996580141432	1099.879048188213	2416.7354125272354	7134.53786809677	7065.764733389226	1413.9196964739644	7739.987507464479	837.0229491170825	3375.659090532179	3825.808204638204	3227.6495153742744	9163.959497005097	1677.9893102046217
PWY-7385	1,3-propanediol biosynthesis (engineered)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.097289883331065	1.2791735711485792	0.0	0.0	0.6368379769674325	35.76375365647893	0.0	0.0
PWY-7391	isoprene biosynthesis II (engineered)	1123.688394418824	354.0237177139814	950.5643328667524	1226.878903294678	1182.8366502045371	2270.9642962138346	53.38611739334972	165.4722784900231	171.59588042910622	1.854876376916434	0.0296858220032145	593.4389910337854	23.96252489138926	1795.9275201090054	204.924450509978	188.1743146885013	1220.110355503768	10.85813245192728	413.76803997623233
PWY-7392	taxadiene biosynthesis (engineered)	14427.54941006868	7182.867236536783	7715.898325786317	13341.315347754677	10804.254903785975	14794.511575023247	1552.1382884741336	3358.710423961284	7444.825714413751	14005.535484986976	9583.88074794673	4377.05552794863	8416.95260961042	9076.07186015368	8424.073201213661	13074.426671285592	15717.688851379464	6762.586670158019	3667.117566277144
PWY-7398	coumarins biosynthesis (engineered)	2.85393067269188	2.71910456145083	8.212275612718337	1.2378948836825496	2.6332487379891263	36.055946057113104	0.1611459657994854	7.4724149722366	1.3348764890833849	0.0033088309693761	0.0	5.728404278952677	0.3752814115836124	122.82351365816456	1.994542305120387	2.232363125828862	194.69407167406123	8.210830153425076e-08	8.425399133476015
PWY-7400	L-arginine biosynthesis IV (archaebacteria)	18099.61454025695	6634.883204733534	10190.805711436276	10774.124746905083	12085.088643590489	16257.293286496832	2437.461029607497	3808.14677055731	7519.084457625944	12709.99779268246	13383.449450369735	4343.901633918039	7376.055964745379	9933.214660016782	7379.522259161408	26181.711222545982	17225.574159333977	5456.710705189601	3815.350083483043
PWY-7401	crotonate fermentation (to acetate and cyclohexane carboxylate)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015588006520598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013513038235005
PWY-7402	benzoate fermentation (to acetate and cyclohexane carboxylate)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016884756020228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016266750999073
PWY-7413	dTDP-6-deoxy-&alpha;-D-allose biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4989387654123979	0.0001554523802138	0.0	0.0	0.0	0.0	2.644554442559452	0.0	0.0	0.2547469696788773	0.0	1.1634256979877249e-07
PWY-7415	tylosin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002658443822082	0.0004321301153929	0.0	0.0	0.0	0.0	0.0686871016232793	0.0	0.0	0.5545481528240519	0.0	3.312200525417711e-07
PWY-7431	aromatic biogenic amine degradation (bacteria)	5587.085852530263	1155.5098653607718	2738.2184791894824	1071.547579620465	2293.683879739445	2551.3767473410035	196.4544969936594	1572.956358542144	5321.471552870904	1057.0610907471646	1044.2879419142316	1004.43474342206	1608.7424567175997	3882.596551842794	2607.0612916819346	17520.98723214672	10101.095205398027	748.1526087902373	629.4769726747976
PWY-7446	sulfoglycolysis	268.4392592654818	164.0068626169098	26.45940857747201	121.45263626933344	202.9990480636617	43.46305306581146	77.62818235878945	82.77996774603281	66.40496325074294	441.0748239021823	648.0021105915484	75.49750390108667	293.7173669611287	27.24309593522956	598.691557029687	19.30011997958628	143.63264967891618	460.9572939690036	39.52212024668562
PWY-7456	mannan degradation	4957.553718567686	5575.61506115254	2314.1041380104693	8125.2988720516605	6102.463690393484	2947.964984052497	1879.2856174368285	688.7019795796868	774.0737881941328	7925.644587311608	12124.824629885612	1877.6646659872797	2638.67607540025	596.6814772497219	3689.4479275092754	519.4498043830826	5316.004931502313	1463.7132086810882	1771.3161544206494
PWY-7483	elloramycin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0434679037635002	5.554356151431356e-06	0.0	0.0	0.0	0.0	0.2266125135298653	0.0	0.0	0.0090242244341199	0.0	0.0
PWY-7524	mevalonate pathway III (archaea)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.609737626622012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1191225918369505e-07
PWY-7527	L-methionine salvage cycle III	73.87858727356007	1.2640008249712609	29.553553517597383	3.5727585202126977	2.9533834124576543	89.22263994861677	168.97225522962142	415.8744825918244	201.57279059240503	370.4051513519831	50.54893007357765	74.28983325453996	8.226019470961615	462.6834635041304	868.642379745159	111.45076885808156	703.697013944788	2.927640211284248	217.49702618328777
PWY-7528	L-methionine salvage cycle I (bacteria and plants)	2.3800168435707656	1.1757678542048218	0.6843451159037998	2.9485702663473354	0.0	27.984059472880396	0.0	0.9989543816569748	2.60884016448275	0.0	0.0	0.0266056303685431	0.0081889817718246	24.71297136290796	0.0	25.824968455999784	21.50247778895464	0.0	1.2956263532925292
PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	20573.88831352981	9725.75560410307	12340.447391356298	18874.20700901906	14762.376883759833	19317.3358401238	2478.5069497866366	4555.975092584334	8873.09892982629	17437.656017932684	15886.493564185288	5665.358043467626	10106.871271514638	10400.285674170127	9844.142510980702	31770.082661394285	21300.742069927164	10450.349265068104	4788.460689102355
PWY-7560	methylerythritol phosphate pathway II	16940.513347000677	7791.141573615151	11666.535567845149	16387.250246398733	12337.164623674238	17758.66862554137	3348.230922560529	4116.657482462835	8180.803472167986	20157.5179654175	19598.78865972609	4970.758561702431	11776.39521931806	8347.371274544297	9467.58109136382	25838.70624723372	16826.763225508672	12272.072482051217	4775.38692365099
PWY-7616	methanol oxidation to carbon dioxide	3361.730584880885	521.4200823546289	737.0875288498587	889.4429967176146	867.1012963156286	4264.174216992627	72.03060708680019	730.0442710657414	1288.1604420502547	11.407738539931248	4.204009688617062	259.3386609732035	25.804359082176795	5541.27448409057	281.7120231766524	4697.272410445913	5201.935312036266	2.6858707500417407	957.0233755955818
PWY-7644	heparin degradation	455.0285275065716	143.15678621369366	75.47548057255808	348.7759404615962	454.0445696006623	12.345498192504463	4.942077559886881e-08	63.927141226922565	15.464506018294758	0.1195727558108937	0.051158264169739	0.1500406639568788	0.0832612155939245	62.04435403725733	10.381387765189602	87.7590498880381	271.58383550422263	0.0314949895276971	2.4726378436637613
PWY-7663	gondoate biosynthesis (anaerobic)	38333.792065978654	14996.11100036005	17990.36374340126	23743.363765840117	24106.58841126381	23873.66709267594	4430.750490890084	6892.80328214889	11458.609672524097	30603.99239921418	27850.11794507144	8797.285605223613	13772.917304042592	11761.001516997268	16215.909946709617	41864.84827200949	31810.55336194271	13496.706675480144	6447.552865660237
PWY-7664	oleate biosynthesis IV (anaerobic)	28493.03645442636	4388.9829642100185	14826.992893963206	12825.113701254617	17052.221165086718	18035.05930900173	1650.9712026075597	5882.522839356609	5859.590844043618	27332.53657852141	13689.497602060876	6226.725122612535	8112.180838292796	8614.075053572216	11435.820699390992	20284.8044601526	22714.451784072466	6059.278303589921	4300.984085088564
PWY-841	superpathway of purine nucleotides de novo biosynthesis I	24395.401236608825	11130.34858959054	13345.959894939437	19412.32302408494	17232.299513807924	21014.893222044982	2941.9675425460878	4865.956280508113	9539.0227168553	20544.7712044208	19322.601740711478	6282.873551416809	10230.338770817498	12419.457488866225	11645.174065659754	31300.7615293508	23111.09271387709	10624.105670580691	5307.288196586211
PWY-922	mevalonate pathway I	1610.521608233387	765.5337157855394	1208.56689726536	1645.4845074233	1576.561973348557	3903.6682296523127	138.65953368531828	202.08599095479656	1438.7019945922489	1043.3722758646436	816.6601590424201	1567.0533323448285	446.4206611682808	2643.132341761298	3337.401898271179	264.7705720105668	1952.651201819142	141.74000936368827	633.9428753945299
PWY0-1061	superpathway of L-alanine biosynthesis	16559.149809235118	3537.072814357237	9975.88181072812	11242.432336805892	10185.518720585322	16842.165179584506	1587.7327201882715	4560.545635980313	2944.7940053623192	13021.544752878175	5292.334058461221	5245.8159714066505	5184.37482889368	10612.502911300242	7805.207845107266	7740.441088001056	14335.268467046955	4796.349679638051	4437.602081399983
PWY0-1241	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	430.30620485017096	587.7545999991892	411.2991656285464	540.1116317064448	1141.9878902510595	254.53476698509664	522.5424034373001	1428.2042771231368	1030.4825269918738	4334.910853079333	2592.5289288246013	1183.8921682005634	1777.7441645611927	1587.8868786735138	1712.6752417008954	5730.982089970491	3493.962580763458	1941.99286563478	733.0351386277323
PWY0-1261	anhydromuropeptides recycling	16608.60760354953	8824.313416746103	13123.546777994536	13609.501186093292	13974.462938483864	17485.896347397047	2805.168843797486	5125.645928142275	10175.978784743078	17989.442143705004	14874.687966930696	6476.638801427592	12752.190130376372	9201.488048062172	12661.574091123111	27149.14989430531	21645.337685133272	10824.229948560487	5098.79695628594
PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	5872.864463811266	1089.352736409726	1862.69206358182	2119.3483308026625	1952.7341261931017	2746.1111866178526	287.47901788152046	625.1819130698188	514.5585720952788	803.2372263349788	1864.2776334161824	1240.7760036389325	570.4423831314479	1126.3762182075595	3898.857385759673	745.1884002847399	4879.724256001828	764.5480637178744	909.2064679886136
PWY0-1296	purine ribonucleosides degradation	4565.24028561117	3647.638592200075	6473.570609279598	4968.847407274155	4829.892882499666	8223.549280978954	2270.296664002165	2398.915470192187	7976.700762770874	14618.259356143086	8492.745210926425	3664.897768822797	13512.044495038526	5369.882226677736	7083.702683955635	9119.536749590625	7869.483036077957	11723.453758210968	3325.547192276408
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	10201.195851596474	5343.690427108891	8758.562802315302	11231.208673217136	6726.0366604780365	10135.18088396802	2124.826243283809	2768.239142611841	5724.241732898603	14435.965495573018	8840.389081123612	4053.806140140553	12138.403420146054	5015.492478472958	8876.846399674538	9323.273248430309	11324.46396155976	10548.306413003094	3350.611853283032
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	8475.33914219453	4648.851662226196	7972.76603587878	8648.971741785223	5947.357683663637	9164.92323912188	1951.7370986105816	2208.001504453808	6710.442931036462	13717.224404201346	8934.280149065837	3082.5305840247943	10666.45897926815	4293.820488530737	7015.341486147833	7406.412157510359	9361.95379804397	9387.187067561215	2820.806750784148
PWY0-1319	CDP-diacylglycerol biosynthesis II	28513.99959626238	12151.833616748154	18232.61160678655	22496.77338954637	19118.42842609232	24334.252840537225	3648.351788847628	6288.720738039637	12392.145119478497	24658.84861574997	20978.454013511982	7445.261102040355	14795.6338974451	12244.75648200954	14467.066021809746	37174.7872274239	24395.76343179433	14108.931212763104	6210.06836867971
PWY0-1338	polymyxin resistance	318.77802722039905	43.50567770894	141.9839130406009	31.267377542384736	25.38023811440892	27.56038397118971	210.52902717505117	681.7693642756295	65.22175043625333	3605.947628415781	579.0228724596466	876.7634960562671	1028.249973886105	188.8715285211456	1041.2333263870992	141.81961798126693	357.7356147889776	902.585423830792	320.5604011228146
PWY0-1415	superpathway of heme biosynthesis from uroporphyrinogen-III	7630.010067332401	4436.929699669661	4318.385739591788	8929.189236370748	5836.7755457466665	5116.109749634262	647.9955810126802	1939.709294880976	3420.580961768167	5045.614799536495	3417.675496482409	2169.0063226125453	1741.2964056363453	6561.054753604733	3544.857690290648	8137.254288623699	11274.908766274508	1440.133776444103	2150.083542847569
PWY0-1479	tRNA processing	14757.56872158306	3563.2879952613125	8096.618190108182	9826.611437929334	8764.243563528566	12077.243678500705	721.6897765117858	2990.063084485143	4830.906874476111	7056.517235797105	5870.854627482484	2991.222498962939	2898.987137576072	5852.94987808284	5348.050669638596	16767.477095495386	9744.622794910489	2749.454377641973	2166.6104571213746
